Project ID,Project Name,Project Start Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Program Group,Project Completion Date,Extended Affordability Status,Planned Tax Benefit,BIN_str,BBL_str,has_valid_bin,earliest_dob_date,earliest_dob_date_source,application_number,fully_permitted_date,earliest_co_date,bbl_normalized,Zoning Project ID,ZAP_project_name,ZAP_project_brief,ZAP_project_status,ZAP_public_status,ZAP_ulurp_non,ZAP_actions,ZAP_ulurp_numbers,ZAP_ceqr_number,ZAP_primary_applicant,ZAP_applicant_type,ZAP_borough,ZAP_community_district,ZAP_flood_zone_a,ZAP_flood_zone_shadedx,ZAP_current_milestone,ZAP_current_milestone_date,ZAP_app_filed_date,ZAP_certified_referred,ZAP_mih_flag,ZAP_mih_option1,ZAP_mih_option2,ZAP_mih_workforce,ZAP_mih_deepaffordability,ZAP_dcp_visibility,ZAP_completed_date,ZAP_ceqr_type,ZAP_ceqr_leadagency,ZAP_eas_eis,ZAP_noticed_date,ZAP_approval_date,ZAP_cc_district,ZAP_mih_mapped_no_res,ZAP_current_envmilestone,ZAP_current_envmilestone_date
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015480.0,398,HAMDEN AVENUE,Staten Island,10306.0,5037280020.0,5000000.0,SI-02,50.0,11203.0,SI0202,40.577072,-74.09713,40.576846,-74.097166,,New Construction,No,Non Prevailing Wage,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1,Multifamily Finance Program,,No,UDAAP,5000000.0,5037280020.0,False,2021-12-08,filing_date,S00570509-I1,,,5037280020,2019R0164,Resilient Housing and Open Space ULURP - SI,"This is an application by the NYC Department of Housing Preservation and Development (HPD) for approval to acquire 54 scattered one- to-two-family residential properties in Community Districts 2 and 3, Staten Island. The properties were damaged by Hurricane Sandy in 2012 and were initially purchased by Project Rebuild through the Build It Back program.",Complete,Completed,ULURP,PQ; PP; PC,190400PQR; 190401PPR; 190399PCR,19HPD055Y,NYC HPD,Other Public Agency,Staten Island,"R02,R03",false,false,PP - Project Completed,2019-10-21T00:00:00.000,2019-05-14T00:00:00.000,2019-05-20T00:00:00.000,,,,,,General Public,2019-10-21T00:00:00.000,Unlisted,HPD,,,,,,,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015482.0,123,FATHER CAPODANNO BOULEVARD,Staten Island,10305.0,5031240116.0,5000000.0,SI-02,50.0,74.0,SI0201,40.593419,-74.063135,40.593649,-74.063304,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,2.0,,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,5000000.0,5031240116.0,False,2021-08-02,filing_date,S00555909-I1,,,5031240116,2019R0164,Resilient Housing and Open Space ULURP - SI,"This is an application by the NYC Department of Housing Preservation and Development (HPD) for approval to acquire 54 scattered one- to-two-family residential properties in Community Districts 2 and 3, Staten Island. The properties were damaged by Hurricane Sandy in 2012 and were initially purchased by Project Rebuild through the Build It Back program.",Complete,Completed,ULURP,PQ; PP; PC,190400PQR; 190401PPR; 190399PCR,19HPD055Y,NYC HPD,Other Public Agency,Staten Island,"R02,R03",false,false,PP - Project Completed,2019-10-21T00:00:00.000,2019-05-14T00:00:00.000,2019-05-20T00:00:00.000,,,,,,General Public,2019-10-21T00:00:00.000,Unlisted,HPD,,,,,,,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015483.0,455,LINCOLN AVENUE,Staten Island,10306.0,5037380006.0,5054292.0,SI-02,50.0,11203.0,SI0202,40.573829,-74.098227,40.573972,-74.09817,,New Construction,No,Non Prevailing Wage,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1,Multifamily Finance Program,,No,UDAAP,5054292.0,5037380006.0,True,2021-12-20,filing_date,S00570523-I1,,,5037380006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015484.0,1144,OLYMPIA BOULEVARD,Staten Island,10306.0,5038840014.0,5055087.0,SI-02,50.0,11203.0,SI0202,40.57106,-74.094674,40.57087,-74.094537,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,2.0,,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,5055087.0,5038840014.0,True,2021-12-08,filing_date,S00584046-I1,,,5038840014,2019R0164,Resilient Housing and Open Space ULURP - SI,"This is an application by the NYC Department of Housing Preservation and Development (HPD) for approval to acquire 54 scattered one- to-two-family residential properties in Community Districts 2 and 3, Staten Island. The properties were damaged by Hurricane Sandy in 2012 and were initially purchased by Project Rebuild through the Build It Back program.",Complete,Completed,ULURP,PQ; PP; PC,190400PQR; 190401PPR; 190399PCR,19HPD055Y,NYC HPD,Other Public Agency,Staten Island,"R02,R03",false,false,PP - Project Completed,2019-10-21T00:00:00.000,2019-05-14T00:00:00.000,2019-05-20T00:00:00.000,,,,,,General Public,2019-10-21T00:00:00.000,Unlisted,HPD,,,,,,,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015498.0,527,GREELEY AVENUE,Staten Island,10306.0,,,SI-02,50.0,11203.0,SI0202,40.571461,-74.096766,,,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,,2.0,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015499.0,111,GRIMSBY STREET,Staten Island,10306.0,5037950037.0,5000000.0,SI-02,50.0,11203.0,SI0202,40.575382,-74.092858,40.575414,-74.093147,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,2.0,,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,5000000.0,5037950037.0,False,2022-04-10,filing_date,S00708514-I1,,,5037950037,2019R0164,Resilient Housing and Open Space ULURP - SI,"This is an application by the NYC Department of Housing Preservation and Development (HPD) for approval to acquire 54 scattered one- to-two-family residential properties in Community Districts 2 and 3, Staten Island. The properties were damaged by Hurricane Sandy in 2012 and were initially purchased by Project Rebuild through the Build It Back program.",Complete,Completed,ULURP,PQ; PP; PC,190400PQR; 190401PPR; 190399PCR,19HPD055Y,NYC HPD,Other Public Agency,Staten Island,"R02,R03",false,false,PP - Project Completed,2019-10-21T00:00:00.000,2019-05-14T00:00:00.000,2019-05-20T00:00:00.000,,,,,,General Public,2019-10-21T00:00:00.000,Unlisted,HPD,,,,,,,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015585.0,113,GRIMSBY STREET,Staten Island,10306.0,5037950037.0,5000000.0,SI-02,50.0,11203.0,SI0202,40.575349,-74.092891,40.575414,-74.093147,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,2.0,,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,5000000.0,5037950037.0,False,2022-04-10,filing_date,S00708514-I1,,,5037950037,2019R0164,Resilient Housing and Open Space ULURP - SI,"This is an application by the NYC Department of Housing Preservation and Development (HPD) for approval to acquire 54 scattered one- to-two-family residential properties in Community Districts 2 and 3, Staten Island. The properties were damaged by Hurricane Sandy in 2012 and were initially purchased by Project Rebuild through the Build It Back program.",Complete,Completed,ULURP,PQ; PP; PC,190400PQR; 190401PPR; 190399PCR,19HPD055Y,NYC HPD,Other Public Agency,Staten Island,"R02,R03",false,false,PP - Project Completed,2019-10-21T00:00:00.000,2019-05-14T00:00:00.000,2019-05-20T00:00:00.000,,,,,,General Public,2019-10-21T00:00:00.000,Unlisted,HPD,,,,,,,
69591,GREENPOINT LANDING H1H2,2021-06-24T00:00:00.000,995045.0,45,COMMERCIAL STREET,Brooklyn,11222.0,3024727504.0,3000000.0,BK-01,33.0,56302.0,BK0101,40.736593,-73.957951,40.736903,-73.958182,2023-08-04T00:00:00.000,New Construction,No,Non Prevailing Wage,123.0,68.0,111.0,71.0,,1.0,93.0,93.0,188.0,,,,,,374.0,,374.0,374,Multifamily Finance Program,2024-10-31T00:00:00.000,No,420c,3000000.0,3024727504.0,False,,,,,,3024727504,2022K0237,Greenpoint Landing 5A Zoning Lot Subdivision Cert,"A Zoning Certification pursuant to 62-812 to subdivide a zoning lot is being sought by BOP Greenpoint for Greenpoint Landing Parcel 5A in Greenpoint, Community District 1, Brooklyn.",Complete,Completed,ULURP,ZC; LD; LD,N230168ZCK; N230169LDK; N240006LDK,23DCP072K,BOP Greenpoint H-3 LL,Private,Brooklyn,K01,true,false,ZC - Project Completed,2023-09-07T00:00:00.000,2022-12-22T00:00:00.000,2023-03-08T00:00:00.000,false,false,False,false,false,General Public,2025-08-01T00:00:00.000,Type II,DCP,,,2025-08-01T00:00:00.000,,,,
69611,ICL. 161 EMERSON PLACE,2025-06-25T00:00:00.000,1017598.0,161,EMERSON PLACE,Brooklyn,11205.0,3019090001.0,3054898.0,BK-02,35.0,193.0,BK0204,40.692538,-73.961935,40.692684,-73.961787,,New Construction,No,Non Prevailing Wage,69.0,,33.0,,,1.0,38.0,18.0,47.0,,,,,,103.0,,103.0,103,Multifamily Finance Program,,No,420c,3054898.0,3019090001.0,True,2020-08-13,pre__filing_date,321592763,,,3019090001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69620,1184 RIVER PHASE 2,2021-11-04T00:00:00.000,989393.0,1160,RIVER AVENUE,Bronx,10452.0,,,BX-04,16.0,197.0,BX0401,40.834619,-73.921932,,,2024-12-05T00:00:00.000,New Construction,No,Non Prevailing Wage,63.0,63.0,123.0,,,1.0,57.0,112.0,51.0,30.0,,,,,250.0,,250.0,250,Multifamily Finance Program,,No,420c,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69677,2069 BRUCKNER,2023-06-28T00:00:00.000,1004916.0,1017,OLMSTEAD AVENUE,Bronx,10472.0,2037970033.0,2000000.0,BX-09,18.0,78.0,BX0903,40.827586,-73.853196,40.827474,-73.853836,,New Construction,No,Non Prevailing Wage,64.0,68.0,132.0,,,1.0,58.0,112.0,77.0,18.0,,,,,265.0,,265.0,265,Multifamily Finance Program,,No,420c,2000000.0,2037970033.0,False,2022-05-17,filing_date,X00702588-I1,,,2037970033,P2017X0345,2069 Bruckner Blvd 2,"This is a private application by Guido Subotovsky requesting a zoning map amendment from R5 to R7A/C2-4 to facilitate a new mixed use development (approx. 281,064 s.f.). The tallest building will be 9 stories and the development will contain approx. 330 du's.  He is also requesting a zoning text amendment to Appendix F of the Z.R. to designate the rezoning area as an MIH area.",Complete,Completed,ULURP,,C190102ZMX; N190103ZRX,19DCP082X,Azimuth Development Group,Private,Bronx,X09,false,false,EAS - Project Completed,2019-05-07T00:00:00.000,,2019-01-07T00:00:00.000,true,true,False,false,false,General Public,2019-05-07T00:00:00.000,Unlisted,DCP,EAS,,,,,EAS - Filed EAS Review,2018-11-02T00:00:00.000
69677,2069 BRUCKNER,2023-06-28T00:00:00.000,1004916.0,1017,OLMSTEAD AVENUE,Bronx,10472.0,2037970033.0,2000000.0,BX-09,18.0,78.0,BX0903,40.827586,-73.853196,40.827474,-73.853836,,New Construction,No,Non Prevailing Wage,64.0,68.0,132.0,,,1.0,58.0,112.0,77.0,18.0,,,,,265.0,,265.0,265,Multifamily Finance Program,,No,420c,2000000.0,2037970033.0,False,2022-05-17,filing_date,X00702588-I1,,,2037970033,P2017X0345,2069 Bruckner Blvd 2,"This is a private application by Guido Subotovsky requesting a zoning map amendment from R5 to R7A/C2-4 to facilitate a new mixed use development (approx. 281,064 s.f.). The tallest building will be 9 stories and the development will contain approx. 330 du's.  He is also requesting a zoning text amendment to Appendix F of the Z.R. to designate the rezoning area as an MIH area.",Complete,Completed,ULURP,,C190102ZMX; N190103ZRX,19DCP082X,Azimuth Development Group,Private,Bronx,X09,false,false,EAS - Project Completed,2019-05-07T00:00:00.000,,2019-01-07T00:00:00.000,true,true,False,false,false,General Public,2019-05-07T00:00:00.000,Unlisted,DCP,EAS,,,,,EAS - Filed EAS Review,2018-11-02T00:00:00.000
69677,2069 BRUCKNER,2023-06-28T00:00:00.000,1004917.0,2069,BRUCKNER BOULEVARD,Bronx,10472.0,2037970033.0,2000000.0,BX-09,18.0,78.0,BX0903,40.827044,-73.854205,40.827474,-73.853836,,New Construction,No,Non Prevailing Wage,22.0,18.0,39.0,,,,17.0,33.0,24.0,5.0,,,,,79.0,,79.0,79,Multifamily Finance Program,,No,420c,2000000.0,2037970033.0,False,2022-05-17,filing_date,X00702588-I1,,,2037970033,P2017X0345,2069 Bruckner Blvd 2,"This is a private application by Guido Subotovsky requesting a zoning map amendment from R5 to R7A/C2-4 to facilitate a new mixed use development (approx. 281,064 s.f.). The tallest building will be 9 stories and the development will contain approx. 330 du's.  He is also requesting a zoning text amendment to Appendix F of the Z.R. to designate the rezoning area as an MIH area.",Complete,Completed,ULURP,,C190102ZMX; N190103ZRX,19DCP082X,Azimuth Development Group,Private,Bronx,X09,false,false,EAS - Project Completed,2019-05-07T00:00:00.000,,2019-01-07T00:00:00.000,true,true,False,false,false,General Public,2019-05-07T00:00:00.000,Unlisted,DCP,EAS,,,,,EAS - Filed EAS Review,2018-11-02T00:00:00.000
69677,2069 BRUCKNER,2023-06-28T00:00:00.000,1004917.0,2069,BRUCKNER BOULEVARD,Bronx,10472.0,2037970033.0,2000000.0,BX-09,18.0,78.0,BX0903,40.827044,-73.854205,40.827474,-73.853836,,New Construction,No,Non Prevailing Wage,22.0,18.0,39.0,,,,17.0,33.0,24.0,5.0,,,,,79.0,,79.0,79,Multifamily Finance Program,,No,420c,2000000.0,2037970033.0,False,2022-05-17,filing_date,X00702588-I1,,,2037970033,P2017X0345,2069 Bruckner Blvd 2,"This is a private application by Guido Subotovsky requesting a zoning map amendment from R5 to R7A/C2-4 to facilitate a new mixed use development (approx. 281,064 s.f.). The tallest building will be 9 stories and the development will contain approx. 330 du's.  He is also requesting a zoning text amendment to Appendix F of the Z.R. to designate the rezoning area as an MIH area.",Complete,Completed,ULURP,,C190102ZMX; N190103ZRX,19DCP082X,Azimuth Development Group,Private,Bronx,X09,false,false,EAS - Project Completed,2019-05-07T00:00:00.000,,2019-01-07T00:00:00.000,true,true,False,false,false,General Public,2019-05-07T00:00:00.000,Unlisted,DCP,EAS,,,,,EAS - Filed EAS Review,2018-11-02T00:00:00.000
69758,NOT ON MY WATCH. 19-19 CORNAGA AVENUE,2024-12-30T00:00:00.000,1015368.0,1919,CORNAGA AVENUE,Queens,11691.0,4155640040.0,4298300.0,QN-14,31.0,101003.0,QN1401,40.602282,-73.752369,40.602029,-73.752233,,New Construction,No,Non Prevailing Wage,60.0,,31.0,,,1.0,72.0,8.0,12.0,,,,,,92.0,,92.0,92,Multifamily Finance Program,,No,420c,4298300.0,4155640040.0,True,2020-04-02,pre__filing_date,420667264,2024-12-10,,4155640040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69816,2868 WEBSTER AVE,2024-06-28T00:00:00.000,1012705.0,2868,WEBSTER AVENUE,Bronx,10458.0,2032730122.0,2000000.0,BX-07,15.0,397.0,BX0603,40.867076,-73.883924,40.866672,-73.883773,,New Construction,No,Non Prevailing Wage,87.0,86.0,103.0,,,,34.0,126.0,93.0,23.0,,,,,276.0,,276.0,277,Multifamily Finance Program,,No,420c,2000000.0,2032730122.0,False,2022-10-24,filing_date,X08006985-I1,,,2032730122,2022X0282,NYBG - 2852 & 2866 Webster Ave FRESH,"A Zoning Certification and Authorization to facilitate a new 12-story mixed-use development with approximately 201,600 square feet of residential space and 8,222 square feet of FRESH Food Store/retail space on the ground floor.  The development will contain 279 income restricted DU’s by a private applicant at 2868 Webster Avenue in the Bedford Park Blvd neighborhood of Bronx Community District 7",Complete,Completed,Non-ULURP,ZC; ZA; LD,N240063ZCX; N240064ZAX; N240005LDX,20DCP095X,JELB Webster Senior Retail LLC,Private,Bronx,X07,false,false,ZA - Project Completed,2024-06-10T00:00:00.000,2023-08-23T00:00:00.000,2023-09-27T00:00:00.000,false,false,False,false,false,General Public,2024-06-10T00:00:00.000,Unlisted,DCP,,,2024-06-07T00:00:00.000,,,,
69862,FOXY. 1323 BOSTON ROAD,2021-06-30T00:00:00.000,999031.0,1323,BOSTON ROAD,Bronx,10456.0,2029340015.0,2129702.0,BX-03,17.0,151.0,BX0301,40.831657,-73.89951,40.832099,-73.899625,2023-10-13T00:00:00.000,New Construction,No,Prevailing Wage,149.0,,,,,1.0,109.0,40.0,1.0,,,,,,150.0,,150.0,150,Multifamily Finance Program,2023-10-13T00:00:00.000,No,420c,2129702.0,2029340015.0,True,2020-05-07,pre__filing_date,210181373,2021-07-09,,2029340015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69926,MONADNOCK NEHEMIAH SPRING CREEK SITE 26A,2024-04-26T00:00:00.000,1010317.0,890,ERSKINE STREET,Brooklyn,11239.0,3045860926.0,3000000.0,BK-05,42.0,107001.0,BK0504,40.657328,-73.868777,40.657054,-73.868929,,New Construction,No,Prevailing Wage,183.0,,,,,1.0,95.0,88.0,1.0,,,,,,184.0,,184.0,184,Multifamily Finance Program,,No,420c,3000000.0,3045860926.0,False,2022-10-21,filing_date,B08021996-I1,,,3045860926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70082,ROCKAWAY VILLAGE PHASE 4,2021-12-29T00:00:00.000,1000221.0,1605,VILLAGE LANE,Queens,11691.0,4155377501.0,4000000.0,QN-14,31.0,103202.0,QN1401,40.606351,-73.751795,40.606358,-73.752199,2024-02-22T00:00:00.000,New Construction,No,Non Prevailing Wage,31.0,33.0,65.0,,,,9.0,44.0,63.0,13.0,,,,,129.0,,129.0,129,Multifamily Finance Program,,No,420c,4000000.0,4155377501.0,False,,,,,,4155377501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70082,ROCKAWAY VILLAGE PHASE 4,2021-12-29T00:00:00.000,1000222.0,1607,VILLAGE LANE,Queens,11691.0,4155377501.0,4000000.0,QN-14,31.0,103202.0,QN1401,40.606348,-73.751799,40.606358,-73.752199,2024-02-26T00:00:00.000,New Construction,No,Non Prevailing Wage,15.0,13.0,26.0,,,1.0,5.0,20.0,25.0,5.0,,,,,55.0,,55.0,55,Multifamily Finance Program,,No,420c,4000000.0,4155377501.0,False,,,,,,4155377501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70466,PROJECT RENEWAL.225 E 45TH STREET.NEW PROVIDENCE,2023-12-21T00:00:00.000,1011318.0,225,EAST 45 STREET,Manhattan,10017.0,1013190011.0,1037587.0,MN-06,4.0,90.0,MN0604,40.752396,-73.97232,40.752525,-73.972064,,New Construction,No,Non Prevailing Wage,79.0,,51.0,,,1.0,130.0,1.0,,,,,,,131.0,,131.0,131,Multifamily Finance Program,,No,,1037587.0,1013190011.0,True,,,,,,1013190011,2021M0234,New Providence Redevelopment 225 East 45th Street,"This is a joint application by HPD and DHS requesting a site selection, disposition of City-owned property, designation of an Urban Development Action Area, and approval of an Urban Development Action Area Project to facilitate construction of an as-of-right 21-story building with shelter beds, affordable housing, and a medical clinic located at 215 East 45th Street, in the East Midtown neighborhood of Community District 6, Manhattan.",Complete,Completed,ULURP,PS; HA,C220131PSM; C220132HAM,22HPD004M,HPD - NYC Dept of Housing Preservation & Development,Other Public Agency,Manhattan,M06,false,false,HA - City Council Review,2022-02-19T00:00:00.000,,2021-11-01T00:00:00.000,false,false,False,false,false,General Public,2022-04-11T00:00:00.000,,HPD,,2021-09-17T00:00:00.000,2022-04-11T00:00:00.000,,,,
70466,PROJECT RENEWAL.225 E 45TH STREET.NEW PROVIDENCE,2023-12-21T00:00:00.000,1011318.0,225,EAST 45 STREET,Manhattan,10017.0,1013190011.0,1037587.0,MN-06,4.0,90.0,MN0604,40.752396,-73.97232,40.752525,-73.972064,,New Construction,No,Non Prevailing Wage,79.0,,51.0,,,1.0,130.0,1.0,,,,,,,131.0,,131.0,131,Multifamily Finance Program,,No,,1037587.0,1013190011.0,True,,,,,,1013190011,P1993M0084,NEW PROVIDENCE HOUSE,"SITE SELECTION & ACQUISITION OF 4 BLDGS TO OPERATE THE NEW*LIVING CENTER FOR CHEMICAL ABUSERS & THE STAR COMMUNITY,*SERVING APPROX 100 WOMEN; Additional Other #(s): 92-2-M",Complete,Completed,ULURP,,C930107PCM,,DGS/HRA,Other Public Agency,Manhattan,M06,,,,,,1992-11-16T00:00:00.000,,,,,,General Public,1993-06-07T00:00:00.000,,,,,,,,,
70466,PROJECT RENEWAL.225 E 45TH STREET.NEW PROVIDENCE,2023-12-21T00:00:00.000,1011318.0,225,EAST 45 STREET,Manhattan,10017.0,1013190011.0,1037587.0,MN-06,4.0,90.0,MN0604,40.752396,-73.97232,40.752525,-73.972064,,New Construction,No,Non Prevailing Wage,79.0,,51.0,,,1.0,130.0,1.0,,,,,,,131.0,,131.0,131,Multifamily Finance Program,,No,,1037587.0,1013190011.0,True,,,,,,1013190011,P2016M0316,Greater East Midtown - Special Subdistrict,"This is an application by NYC Department of City Planning requesting a text amendment to establish the East Midtown Subdistrict and extend the Special Midtown District, and to rezone a half-block area from C5-2 to C5-3 to reinforce the area’s standing as a premier central business district, support the preservation of landmarked buildings, and provide for public realm improvements in Midtown East, Community Districts 5, 6, and 8, Manhattan.",Complete,Completed,ULURP,,N170186AZRM; C170187ZMM,17DCP001M,NYC DCP,DCP,Manhattan,"M08,M06,M05",false,false,,,,2017-01-03T00:00:00.000,,,,,true,General Public,2017-08-15T00:00:00.000,Type I,DCP,EIS,,,,,,
70483,JERICHO.407-409 & 450 E 158TH ST,2024-03-27T00:00:00.000,1012611.0,450,EAST 158 STREET,Bronx,10451.0,2023790045.0,2000000.0,BX-01,17.0,69.0,BX0102,40.821712,-73.912933,40.821567,-73.913049,,New Construction,No,Non Prevailing Wage,78.0,25.0,25.0,,,1.0,108.0,20.0,1.0,,,,,,129.0,,129.0,129,Multifamily Finance Program,,No,420c,2000000.0,2023790045.0,False,2022-12-23,filing_date,X08055447-I1,,,2023790045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70488,ENNIS FRANCIS III- MIXED INCOME,2021-01-27T00:00:00.000,996855.0,202,WEST 124 STREET,Manhattan,10027.0,,,MN-10,9.0,222.0,MN1001,40.808513,-73.949359,,,2023-05-30T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,34.0,,8.0,6.0,10.0,10.0,,,,,34.0,,34.0,34,Multifamily Finance Program,2023-05-30T00:00:00.000,No,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70725,BROADWAY TRIANGLE SITE C,2022-06-30T00:00:00.000,1014040.0,88,THROOP AVENUE,Brooklyn,11206.0,3022690025.0,3000000.0,BK-01,33.0,507.0,BK0103,40.702032,-73.946078,40.701741,-73.946241,2025-03-21T00:00:00.000,New Construction,No,Non Prevailing Wage,28.0,28.0,83.0,,,1.0,27.0,61.0,15.0,19.0,18.0,,,,140.0,,140.0,140,Multifamily Finance Program,,No,420c,3000000.0,3022690025.0,False,2021-09-09,pre__filing_date,321600736,2022-06-22,,3022690025,P2009K0288,BROADWAY TRIANGLE USA,"ZONING MAP AND TEXT AMENDMENT TO BROADWAY TRIANGLE URBAN RENEWAL PLAN, DISPOSITION OF CITY-OWNED PROPERTY",Complete,Completed,ULURP,,C090413ZMK; N090414ZRK; C090415HUK; C090416HAK,09HPD019K,HPD,Other Public Agency,Brooklyn,"K00,K01",,,,,,2009-05-18T00:00:00.000,,,,,,General Public,2009-12-28T00:00:00.000,,,,,,,,,
70891,BRC. 13-12 BEACH CHANNEL DRIVE,2022-08-31T00:00:00.000,1000194.0,13-12,BEACH CHANNEL DRIVE,Queens,11691.0,4155280005.0,4000000.0,QN-14,31.0,103201.0,QN1401,40.605609,-73.754996,40.605663,-73.754499,2024-12-17T00:00:00.000,New Construction,No,Non Prevailing Wage,88.0,,58.0,,,1.0,125.0,9.0,13.0,,,,,,147.0,,147.0,147,Multifamily Finance Program,,No,Article XI,4000000.0,4155280005.0,False,2021-07-23,filing_date,Q00540608-I1,,,4155280005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70913,ROCHESTER SUYDAM PHASE I,2021-06-30T00:00:00.000,1017489.0,20,SUYDAM PLACE,Brooklyn,11233.0,3017090028.0,3048184.0,BK-03,41.0,299.0,BK0302,40.677776,-73.926561,40.677782,-73.926828,2024-03-05T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,14.0,1.0,,,14.0,1.0,,,,,,,15.0,15.0,15,Multifamily Finance Program,2024-10-23T00:00:00.000,No,Article XI,3048184.0,3017090028.0,True,2020-05-04,pre__filing_date,321590480,2021-08-18,2024-02-12 09:15:45,3017090028,P2017K0240,Rochester Suydam ULURP (UDAAP),"This is an application by HPD requesting a UDAAP designation, project approval and disposition of city-owned land to facilitate seven new developments with 78 total residential units to be developed under HPD’s Open Door program at 421-23 Herkimer St, 440-444 Herkimer St, 35-37 Rochester Ave, 18-22 Suydam Pl, 815 Herkimer St, 329-331 Ralph Ave, and 335 Ralph Ave in Bedford-Stuyvesant, CD 3, Brooklyn.",Complete,Completed,ULURP,,190453HAK,17HPD051K,HPD,Other Public Agency,Brooklyn,K03,false,false,HA - Project Completed,2020-04-27T00:00:00.000,,2019-10-15T00:00:00.000,,,,,,General Public,2020-04-27T00:00:00.000,Unlisted,HPD,,,,,,,
70913,ROCHESTER SUYDAM PHASE I,2021-06-30T00:00:00.000,1017490.0,37,ROCHESTER AVENUE,Brooklyn,11233.0,3017090009.0,3429148.0,BK-03,41.0,299.0,BK0302,40.677876,-73.927473,40.677886,-73.927181,2024-06-11T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,2.0,6.0,,,2.0,6.0,,,,,,,8.0,8.0,8,Multifamily Finance Program,2024-10-23T00:00:00.000,No,Article XI,3429148.0,3017090009.0,True,2020-05-04,pre__filing_date,321590453,2021-08-20,2024-06-11 00:00:00,3017090009,P2017K0240,Rochester Suydam ULURP (UDAAP),"This is an application by HPD requesting a UDAAP designation, project approval and disposition of city-owned land to facilitate seven new developments with 78 total residential units to be developed under HPD’s Open Door program at 421-23 Herkimer St, 440-444 Herkimer St, 35-37 Rochester Ave, 18-22 Suydam Pl, 815 Herkimer St, 329-331 Ralph Ave, and 335 Ralph Ave in Bedford-Stuyvesant, CD 3, Brooklyn.",Complete,Completed,ULURP,,190453HAK,17HPD051K,HPD,Other Public Agency,Brooklyn,K03,false,false,HA - Project Completed,2020-04-27T00:00:00.000,,2019-10-15T00:00:00.000,,,,,,General Public,2020-04-27T00:00:00.000,Unlisted,HPD,,,,,,,
